URL,Landlord,Bed/Bath,Address,Price,Amenities,DealScore,Flags
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=801,Off-Campus La Crosse LLC,4bd/2ba,318 21st St North La Crosse WI,"$2,000 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=802,Off-Campus La Crosse LLC,4bd/2ba,119 22nd St North La Crosse WI,"$2,400 ","Trash, Refrigerator, Range/Oven",70,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=803,Off-Campus La Crosse LLC,4bd/2ba,425 12th St North La Crosse WI,"$2,260 ","Trash, Refrigerator, Range/Oven",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=804,Off-Campus La Crosse LLC,2bd/1ba,1408 Vine St La Crosse WI,"$1,100 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=805,Benson Properties,1bd/1ba,1125 Pine St La Crosse WI,$995 ,"Trash, Refrigerator, Range/Oven, Dishwasher, Microwave, Disposal",70,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=806,Benson Properties,2bd/1ba,1125 Pine St La Crosse WI,"$1,350 ","Trash, Refrigerator, Range/Oven, Dishwasher, Microwave, Disposal",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=807,Benson Properties,3bd/1ba,1125 Pine St La Crosse WI,"$1,785 ","Trash, Refrigerator, Range/Oven, Dishwasher, Microwave, Disposal",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=808,Benson Properties,4bd/2ba,1018 Badger St La Crosse WI,"$2,560 ","Trash, Refrigerator, Range/Oven, Dishwasher, Disposal",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=810,Dillaber Properties,4bd/1ba,521 10th St North La Crosse WI,"$1,380 ","Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=811,Dillaber Properties,2bd/1ba,1320 Vine St La Crosse WI,"$1,100 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=812,EKIM Properties,2bd/1ba,114 9th St North La Crosse WI,"$1,050 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=813,MackHighland Properties,5bd/2ba,2108 Pine St La Crosse WI,"$2,400 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=814,Off-Campus La Crosse LLC,5bd/2ba,917 Badger St La Crosse WI,"$3,900 ","Trash, Refrigerator, Range/Oven, Microwave",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=816,B.Sawyer Properties,6bd/2ba,1027 Grove St La Crosse WI,"$3,030 ","Trash, Refrigerator, Range/Oven, Dishwasher",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=817,McKeogh Properties,4bd/2ba,1242 La Crosse St La Crosse WI,"$1,800 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=818,Wise Properties,Studio/1ba,525 9th St South La Crescent MN,$530 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=819,Off-Campus La Crosse LLC,4bd/1ba,915 8th St South La Crosse WI,"$1,750 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=821,JTH Homes,5bd/3ba,1207 Ferry St-RENTED La Crosse WI,"$2,500 ","Trash, Refrigerator, Range/Oven, Disposal, Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=822,Buchner Properties,5bd/2.5ba,1923 State St La Crosse WI,"$3,000 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=824,Pedace Properties,1bd/1ba,307 23rd St South La Crosse WI,$900 ,"Heat, Gas, Electricity, Water",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=825,Pedace Properties,Studio/1ba,311 23rd St South La Crosse WI,$800 ,"Heat, Gas, Electricity, Water",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=826,Buchner Properties,4bd/2ba,2015 Vine St La Crosse WI,"$2,000 ","Trash, Refrigerator, Stove/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=827,Favre Retnals,3bd/2ba,1747 King St La Crosse WI,"$1,600 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=828,Pedace Properties,2bd/1ba,229 22nd St South La Crosse WI,"$1,200 ","Heat, Trash, Refrigerator, Range/Oven, Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=829,Coleman Properties,3bd/2ba,1903 State St La Crosse WI,"$1,350 ","Trash, Refrigerator, Stove/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=83,Wise Properties,3bd/1ba,107 14th St North La Crosse WI,"$1,470 ","Heat, Electric, Hot Water, Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=830,Coleman Properties,4bd/1ba,1911 State St La Crosse WI,"$1,750 ","Trash, Refrigerator, Stove/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=831,Coleman Properties,3bd/1ba,1929 Main St La Crosse WI,"$1,350 ","Trash, Refrigerator, Stove/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=832,Coleman Properties,5bd/1.5ba,1931 Main St La Crosse WI,"$2,000 ","Trash, Refrigerator, Stove/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=833,Benson Properties,4bd/1ba,1113 Pine St La Crosse WI,"$2,300 ","Trash, Refrigerator, Range/Oven",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=834,AptsLax LLC,3bd/1ba,2105 La Crosse St La Crosse WI,"$1,380 ","Trash, Refrigerator, Stove/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=835,Three Sixty,2bd/1ba,720 Oakland St La Crosse WI,$960 ,"Trash, Refrigerator, Stove/Oven, Dishwasher",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=837,JTH Homes,4bd/2ba,1209 Ferry St-RENTED La Crosse WI,"$2,200 ","Trash, Refrigerator, Range/Oven, Dishwasher",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=838,G&N Properties,4bd/1ba,212 14th St North La Crosse WI,"$1,860 ","Trash, Refrigerator, Stove/Oven",90,LANDLORD_FROM_TITLE
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=839,Resurrection Rentals,5bd/2ba,212 11th St North La Crosse WI,"$3,000 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=84,Wise Properties,2bd/1ba,609 East Ave South La Crosse WI,$900 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=840,Munson Realty,Studio/1ba,1333 Main St La Crosse WI,$675 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=841,Munson Realty,Studio/1ba,218 West Ave South La Crosse WI,$650 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=842,Munson Realty,1bd/1ba,218 West Ave South La Crosse WI,$750 ,"Trash, Refrigerator, Range/Oven",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=843,Munson Realty,2bd/1ba,1009 State St La Crosse WI,"$1,200 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=844,Munson Realty,2bd/1ba,1019 State St La Crosse WI,$950 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=845,Munson Realty,1bd/1ba,1333 Main St La Crosse WI,$825 ,"Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=846,Munson Realty,2bd/1ba,1333 Main St La Crosse WI,"$1,195 ","Trash, Refrigerator, Range/Oven",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=847,Munson Realty,3bd/1ba,1222 State St-RENTED La Crosse WI,"$1,495 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=848,Munson Realty,3bd/1ba,1224 State St-RENTED La Crosse WI,"$1,485 ","Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=849,Munson Realty,3bd/1ba,1019 State St La Crosse WI,"$1,300 ","Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=850,Munson Realty,4bd/2ba,214 West Ave South La Crosse WI,"$2,200 ","Trash, Refrigerator, Range/Oven",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=851,Munson Realty,2bd/1ba,1013 State St La Crosse WI,$950 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=852,Off-Campus La Crosse LLC,3bd/1ba,623 7th St South La Crosse WI,"$1,400 ","Trash, Refrigerator, Stove/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=853,JAMAR Properties,2bd/2ba,212 West Ave North La Crosse WI,"$1,150 ","Trash, Refrigerator, Stove/Oven",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=854,JAMAR Properties,4bd/1ba,208 West Ave North La Crosse WI,"$2,300 ","Trash, Refrigerator, Stove/Oven",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=856,Weis Rentals,5bd/2ba,741 23rd St North La Crosse WI,"$2,500 ","Trash, Refrigerator, Range/Oven, Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=857,Off-Campus La Crosse LLC,5bd/3ba,322 21st St North La Crosse WI,"$3,554 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=86,Wise Properties,3bd/1ba,111 14th St N-RENTED La Crosse WI,"$1,470 ","Heat, Electric, Hot Water, Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=860,Gander Rentals,3bd/1ba,1435 State St La Crosse WI,"$1,620 ","Trash, Refrigerator, Stove/Oven, Microwave, Disposal, and Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=861,Gander Rentals,4bd/1ba,1437 State St La Crosse WI,"$2,080 ","Trash, Refrigerator, Stove/Oven, Microwave, Disposal, and Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=862,MAT Properties,6bd/2ba,774 22nd St N-RENTED La Crosse WI,"$2,760 ","Trash, Refrigerator, Stove/Oven, Dishwasher",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=863,MackHighland Properties,4bd/2ba,2201 La Crosse St La Crosse WI,"$1,800 ","Trash, Refrigerator, Range/Oven, Microwave, Dishwasher",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=864,Coleman Properties,2bd/2ba,1440 Sunset Ct La Crosse WI,"$1,250 ","Trash, Refrigerator, Stove/Oven, Dishwasher, Microwave",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=865,Coleman Properties,1bd/1ba,544 2nd Ave North Onalaska WI,$725 ,"Trash, Refrigerator, Stove/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=868,Three Sixty,3bd/1ba,431 West Ave North La Crosse WI,"$1,099 ","Trash, Refrigerator, Stove/Oven, Dishwasher",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=869,Resurrection Rentals,4bd/2ba,221 13th St North #5 La Crosse WI,"$3,000 ","Trash, Refrigerator, Stove/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=870,HNT Properties,3bd/1ba,1226 Madison St La Crosse WI,"$1,400 ","Trash, Refrigerator, Stove/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=872,MackHighland Properties,1bd/1ba,700 22nd St North La Crosse WI,$850 ,"Trash, Refrigerator, Range/Oven",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=873,608 Properties,3bd/1ba,101 West Ave North La Crosse WI,"$1,875 ","Trash, Refrigerator, Stove/Oven, Dishwasher, Microwave",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=874,RK&D Properties,1bd/1ba,1003 Cameron Ave-RENTED La Crosse WI,$875 ,"Trash, Refrigerator, Range/Oven",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=875,Casey Properties,4bd/1ba,209 14th St North La Crosse WI,"$1,600 ","Water, Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=876,Off-Campus La Crosse LLC,2bd/1ba,1203 Badger St La Crosse WI,"$1,590 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=879,Favre Retnals,5bd/2ba,"1801 Cameron Ave, Down, La Crosse WI","$2,500 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=880,Favre Retnals,2bd/1ba,1803 Cameron Ave Up La Crosse WI,"$1,200 ","Trash, Refrigerator, Range/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=881,Three Sixty,2bd/1ba,2012 Campbell Rd La Crosse WI,"$1,695 ","Trash, Refrigerator, Stove/Oven, Dishwasher, Microwave",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=882,Three Sixty,2bd/2ba,1231 Hagar St La Crosse WI,"$1,615 ","Trash, Refrigerator, Stove/Oven, Dishwasher, Microwave",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=883,G&N Properties,1bd/1ba,622 Kane St La Crosse WI,$700 ,"Trash, Refrigerator, Range/Oven",95,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=885,Gander Rentals,6bd/2ba,219 15th St North La Crosse WI,"$3,000 ","Trash, Refrigerator, Range/Oven",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=886,Karbin Properties,3bd/1ba,107 9th St South La Crosse WI,"$1,500 ","Trash, Refrigerator, Range/Oven",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=887,Resurrection Rentals,4bd/2ba,"221 13th St North #3 La Crosse, WI","$2,400 ","Trash, Refrigerator, Range/Oven",70,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=888,Resurrection Rentals,5bd/2ba,221 13th St North #2 La Crosse WI,"$3,000 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=889,Common Ground Property,5bd/2ba,325 14th St North La Crosse WI,"$2,625 ","Trash, Refrigerator, Range/Oven, Dishwasher, Microwave,",80,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=890,Miller Properties,4bd/2ba,1325 State St La Crosse WI,"$2,520 ","Trash, Refrigerator, Range/Oven",65,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=892,608 Properties,4bd/1ba,227 14th St North La Crosse WI,"$2,000 ","Trash, Range/Oven, Refrigerator",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=893,JCR Properties,2bd/1ba,717 10th St North La Crosse WI,"$1,200 ","Trash, Refrigerator, Stove/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=894,Legends Living,2bd/1ba,927 Division St La Crosse WI,"$1,200 ","Trash, Refrigerator, Stove/Oven",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=897,608 Properties,3bd/1ba,125 19th St North La Crosse WI,"$1,650 ","Trash, Refrigerator, Stove/Oven, Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=898,Miller Properties,4bd/1ba,221 West Ave North La Crosse WI,"$1,980 ","Trash, Refrigerator, Stove/Oven, Dishwasher",90,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=899,Miller Properties,5bd/1ba,223 West Ave North La Crosse WI,"$2,475 ","Trash, Refrigerator, Stove/Oven, Dishwasher",85,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=900,Benson Properties,1bd/1ba,334 West Ave North La Crosse WI,$920 ,"Trash, Refrigerator, Stove/Oven",75,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=92,Wise Properties,2bd/1ba,1425 State St La Crosse WI,$850 ,"Trash, Refrigerator, Range/Oven",100,
https://www.studentrentalslacrosse.com/all-rental-listings-la-crosse/?listing_id=97,AptsLax LLC,3bd/1ba,2103 La Crosse St-RENTED La Crosse WI,"$1,350 ","Trash, Refrigerator, Range/Oven",100,
